output_name,chinese_name,category,role,source_psd,layer_path,output_path,resolved_output_name,is_alias,width,height,border,sha256
UI_Common_Buttons_CommonUiElements_CheckboxOn_On,通用控件：Buttons / 通用 / Ui / Elements / 复选框 / 开启状态,Common,On,Buttons.psd,Common UI Elements/Checkbox_On,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_CommonUiElements_CheckboxOn_On.png,UI_Common_Buttons_CommonUiElements_CheckboxOn_On,False,63,63,"0,0,0,0",aad4c344092c06b98be23046ce967fa6c0e0d1a43e82675f3bb70767aed3d9b4
UI_Common_Buttons_CommonUiElements_SwitchOff_Handle,通用控件：Buttons / 通用 / Ui / Elements / 开关 / 关闭状态 / 滑块,Common,Handle,Buttons.psd,Common UI Elements/SwitchOff,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_CommonUiElements_SwitchOff_Handle.png,UI_Common_Buttons_CommonUiElements_SwitchOff_Handle,False,179,81,"0,0,0,0",1a5eeb4007fac646a59f2d8ce451c1044cda25977a42d0c9a66fe2cf0c98e8b4
UI_Common_Buttons_CommonUiElements_SwitchOn_Handle,通用控件：Buttons / 通用 / Ui / Elements / 开关 / 开启状态 / 滑块,Common,Handle,Buttons.psd,Common UI Elements/SwitchOn,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_CommonUiElements_SwitchOn_Handle.png,UI_Common_Buttons_CommonUiElements_SwitchOn_Handle,False,179,83,"0,0,0,0",44c2db1fa2cf43b943627ec664665bbc263de69fad4dd417dbff96c41787ca5f
UI_Common_Buttons_CommonUiElements_Tab_Line,通用控件：Buttons / 通用 / Ui / Elements / 页签 / Line,Common,Simple,Buttons.psd,Common UI Elements/Tab/line,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_CommonUiElements_Tab_Line.png,UI_Common_Buttons_CommonUiElements_Tab_Line,False,355,5,"0,0,0,0",8932dfc9ab55b68bda3425dbb7426604738b359ee12a341e35bd52c2415067bc
UI_Common_Buttons_TextInput_Entered,通用控件：Buttons / Text / 输入框 / Entered,Common,Sliced,Buttons.psd,Text input/Entered,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_TextInput_Entered.png,UI_Common_Buttons_TextInput_Entered,False,434,123,"27,24,27,24",fd930fe38b45206e1fa13c68365a4fd332ccdd1a461abf98f7b1081aa86e050b
UI_Common_Buttons_TextInput_Error,通用控件：Buttons / Text / 输入框 / 错误,Common,Sliced,Buttons.psd,Text input/Error,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_TextInput_Error.png,UI_Common_Buttons_TextInput_Error,False,434,123,"27,24,27,24",efb4dd31f17d63c2b263715468feca65381e62c15b7032aef0bc4479af9903e8
UI_Common_Buttons_TextInput_Required,通用控件：Buttons / Text / 输入框 / Required,Common,Sliced,Buttons.psd,Text input/Required,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_TextInput_Required.png,UI_Common_Buttons_TextInput_Required,False,434,123,"27,24,27,24",b5422aca0832768f448f59a02f4dc0c703dd83d4fb4ead779f9d375f75e452d5
UI_Common_Buttons_TextInput_Typing,通用控件：Buttons / Text / 输入框 / Typing,Common,Sliced,Buttons.psd,Text input/Typing,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Buttons_TextInput_Typing.png,UI_Common_Buttons_TextInput_Typing,False,434,123,"27,24,27,24",91282c0502d5576fd2e4796672d7f51c99c3103a7016dcd14265871a52deca7b
UI_Common_CommonMessage_Background,通用控件：通用 / 消息 / 背景,Common,Background,CommonMessage.psd,Background,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_CommonMessage_Background.png,UI_Common_CommonMessage_Background,False,1922,1082,"0,0,0,0",6da5ac08e856e97207dfefacc0e4cac9fdcfa26522fd4f9dc7cf512960a12301
UI_Common_CommonMessage_Collect,通用控件：通用 / 消息 / Collect,Common,Simple,CommonMessage.psd,Collect,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_CommonMessage_Collect.png,UI_Common_CommonMessage_Collect,False,923,109,"0,0,0,0",4a36999e5dab7ad66e93e2ed1442eb3e4404a781cd0ed77b65cb1eb278d4c06d
UI_Common_CommonMessage_Default,通用控件：通用 / 消息 / 默认,Common,Simple,CommonMessage.psd,Default,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_CommonMessage_Default.png,UI_Common_CommonMessage_Default,False,923,109,"0,0,0,0",25fc087933725527dd05fadbd40d9510e87948a54316b2d056eef6a5b8111454
UI_Common_CommonMessage_ErrorIcon_Icon,通用控件：通用 / 消息 / 错误 / 图标,Common,Icon,CommonMessage.psd,Error _Icon,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_CommonMessage_ErrorIcon_Icon.png,UI_Common_CommonMessage_ErrorIcon_Icon,False,924,177,"0,0,0,0",c6d17797113f6ecf1570473ca348799a10bd2886d0edab84f4ce88a99d8f3f99
UI_Common_CommonMessage_ErrorText,通用控件：通用 / 消息 / 错误 / Text,Common,Simple,CommonMessage.psd,Error_Text,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_CommonMessage_ErrorText.png,UI_Common_CommonMessage_ErrorText,False,923,109,"0,0,0,0",932ad045ba7544302286142599705b439e4b813d7dd048ef8d985d732d2cd70c
UI_Common_Component_Account,通用控件：Component / 账号信息,Common,Simple,Component.psd,Account,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Account.png,UI_Common_Component_Account,False,477,113,"0,0,0,0",32b5c34b101f63c0b854c4666b296c60110b416fe4d4b964cb86a8860307d606
UI_Common_Component_Arrow_Next,通用控件：Component / 箭头 / Next,Common,Simple,Component.psd,Arrow/Next,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Arrow_Next.png,UI_Common_Component_Arrow_Next,False,63,91,"0,0,0,0",7b3d47c3206b8920185771349f573294ae2ac16e478ceac4c96a3c58cf3109fb
UI_Common_Component_Arrow_Prev,通用控件：Component / 箭头 / Prev,Common,Simple,Component.psd,Arrow/Prev,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Arrow_Prev.png,UI_Common_Component_Arrow_Prev,False,63,91,"0,0,0,0",0c4758addd23181fd5c9a50120a3509f07116c8a24ef805932c89f8601b9650e
UI_Common_Component_CharacterLevel_CharacterLevelBlue,通用控件：Component / 角色 / 等级 / 角色 / 等级 / 蓝色,Common,Simple,Component.psd,Character_Level/Character_Level_Blue,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_CharacterLevel_CharacterLevelBlue.png,UI_Common_Component_CharacterLevel_CharacterLevelBlue,False,51,69,"0,0,0,0",23a7f6c6c6cae34161f028d6513446a65264aed58ba779f18b0cd713943f0995
UI_Common_Component_CharacterLevel_CharacterLevelPurple,通用控件：Component / 角色 / 等级 / 角色 / 等级 / 紫色,Common,Simple,Component.psd,Character_Level/Character_Level_Purple,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_CharacterLevel_CharacterLevelPurple.png,UI_Common_Component_CharacterLevel_CharacterLevelPurple,False,51,69,"0,0,0,0",9fdf2bea5c67dfbc95e0b2ebe962ee53b78d1868a1de5415cb6b1f6a1b2344d9
UI_Common_Component_CharacterLevel_CharacterLevelRed,通用控件：Component / 角色 / 等级 / 角色 / 等级 / 红色,Common,Simple,Component.psd,Character_Level/Character_Level_Red,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_CharacterLevel_CharacterLevelRed.png,UI_Common_Component_CharacterLevel_CharacterLevelRed,False,51,69,"0,0,0,0",b1c909438b9d2d5e156ea7f10d1941f5edeb3a83d6b26e6f1565e04608148009
UI_Common_Component_Control,通用控件：Component / 控制,Common,Simple,Component.psd,Control,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Control.png,UI_Common_Component_Control,False,279,279,"0,0,0,0",d5fe406107887358d58b1d36cc2613233ce45e2acd0374bf014dbad01600aefd
UI_Common_Component_EquipmentGrade_EquipmentGradeBlue,通用控件：Component / 装备 / Grade / 装备 / Grade / 蓝色,Common,Simple,Component.psd,Equipment_Grade/Equipment_Grade_Blue,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_EquipmentGrade_EquipmentGradeBlue.png,UI_Common_Component_EquipmentGrade_EquipmentGradeBlue,False,133,134,"0,0,0,0",b754dccee6adb92e74458a0dd3d2fc65116da7c144d4db4afd9cec5f83b6c5b4
UI_Common_Component_EquipmentGrade_EquipmentGradeGold,通用控件：Component / 装备 / Grade / 装备 / Grade / 金币,Common,Simple,Component.psd,Equipment_Grade/Equipment_Grade_Gold,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_EquipmentGrade_EquipmentGradeGold.png,UI_Common_Component_EquipmentGrade_EquipmentGradeGold,False,133,134,"0,0,0,0",848357836b1f4f9f55a07f42637c74fa9d61102ebb8ad2fbc6880e2577351fcc
UI_Common_Component_EquipmentGrade_EquipmentGradeGreen,通用控件：Component / 装备 / Grade / 装备 / Grade / 绿色,Common,Simple,Component.psd,Equipment_Grade/Equipment_Grade_Green,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_EquipmentGrade_EquipmentGradeGreen.png,UI_Common_Component_EquipmentGrade_EquipmentGradeGreen,False,133,134,"0,0,0,0",0d992e40442e746e739c76977dc3691a99097e0aa3c799dae215c72e9154e1f9
UI_Common_Component_EquipmentGrade_EquipmentGradePurple,通用控件：Component / 装备 / Grade / 装备 / Grade / 紫色,Common,Simple,Component.psd,Equipment_Grade/Equipment_Grade_Purple,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_EquipmentGrade_EquipmentGradePurple.png,UI_Common_Component_EquipmentGrade_EquipmentGradePurple,False,133,134,"0,0,0,0",fd7ecf3993992481215358b2bd392bc1995b46984e09a6d47b65ab5af1f22d1a
UI_Common_Component_EquipmentGrade_EquipmentGradeRed,通用控件：Component / 装备 / Grade / 装备 / Grade / 红色,Common,Simple,Component.psd,Equipment_Grade/Equipment_Grade_Red,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_EquipmentGrade_EquipmentGradeRed.png,UI_Common_Component_EquipmentGrade_EquipmentGradeRed,False,133,134,"0,0,0,0",9195d4c99d85250a8cdedd2a409ae7dc1edc3a9c73c0cbd44c07143c1fed12fe
UI_Common_Component_EquipmentGrade_EquipmentGradeSilver,通用控件：Component / 装备 / Grade / 装备 / Grade / 银色,Common,Simple,Component.psd,Equipment_Grade/Equipment_Grade_Silver,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_EquipmentGrade_EquipmentGradeSilver.png,UI_Common_Component_EquipmentGrade_EquipmentGradeSilver,False,133,134,"0,0,0,0",31a535778e2fccc0154df02f4bdc157406d5fac66e1d57ab9a7ff64ddb46d6eb
UI_Common_Component_EquipmentGrade_Focus_Selected,通用控件：Component / 装备 / Grade / 选中高亮 / 选中状态,Common,Selected,Component.psd,Equipment_Grade/focus,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_EquipmentGrade_Focus_Selected.png,UI_Common_Component_EquipmentGrade_Focus_Selected,False,134,133,"0,0,0,0",517bf8b53274f8a7e13b2882042895fabcd3b6a29d4f31ab82fcc5db2fd40b1d
UI_Common_Component_LoadingBar_Artwork_Bar_Fill,通用控件：Component / 加载 / 进度条 / Artwork / 进度条 / 填充,Common,Fill,Component.psd,Loading_Bar/Group 184/bar,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_LoadingBar_Artwork_Bar_Fill.png,UI_Common_Component_LoadingBar_Artwork_Bar_Fill,False,573,43,"0,0,0,0",32b1794c4d23ae922c5c113d0bc3cc2b8080ae30dddd05b9e47664d6dad87d1a
UI_Common_Component_LoadingBar_Artwork_Bg_Background,通用控件：Component / 加载 / 进度条 / Artwork / Bg / 背景,Common,Background,Component.psd,Loading_Bar/Group 184/bg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_LoadingBar_Artwork_Bg_Background.png,UI_Common_Component_LoadingBar_Artwork_Bg_Background,False,1204,48,"0,0,0,0",3fd2e7c2662650bdab61c7ab8b6fb08af8dcb3c0a6375e890f54699cbfb86202
UI_Common_Component_LoadingBar_Artwork_Frame,通用控件：Component / 加载 / 进度条 / Artwork / 边框,Common,Sliced,Component.psd,Loading_Bar/Group 184/frame,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_LoadingBar_Artwork_Frame.png,UI_Common_Component_LoadingBar_Artwork_Frame,False,1253,80,"18,18,18,18",04fe41cb9fb510779aa2c0832a39c5af4e5b0087683afda500a326fd9b06a144
UI_Common_Component_LoadingCircle,通用控件：Component / 加载 / 圆形,Common,Simple,Component.psd,Loading_Circle,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_LoadingCircle.png,UI_Common_Component_LoadingCircle,False,107,109,"0,0,0,0",2133ca1f8d78874052c1ff3e65b01e74cd359460be6ad878748ef49bad589144
UI_Common_Component_NotificationBlue,通用控件：Component / 通知 / 蓝色,Common,Simple,Component.psd,Notification_Blue,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_NotificationBlue.png,UI_Common_Component_NotificationBlue,False,58,57,"0,0,0,0",aed7a7eb6000fba7be229a48c6e780679663621a59f94dbe517105247e0f0fc7
UI_Common_Component_NotificationGreen,通用控件：Component / 通知 / 绿色,Common,Simple,Component.psd,Notification_Green,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_NotificationGreen.png,UI_Common_Component_NotificationGreen,False,57,57,"0,0,0,0",5618c868c29d0ad1afb99578e8573bd3e15a1e14256062e5bddd2f36dfb89bb8
UI_Common_Component_PageNavi,通用控件：Component / 页面 / Navi,Common,Simple,Component.psd,PageNavi,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PageNavi.png,UI_Common_Component_PageNavi,False,232,41,"0,0,0,0",89aa5d4615d5c4614ed7af9432bafae824a616d46394abd4631cd3ee7a510746
UI_Common_Component_PlayBtn_Bomb,通用控件：Component / 开始游戏 / 按钮底图 / Bomb,Common,Simple,Component.psd,PlayBtn/Bomb,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayBtn_Bomb.png,UI_Common_Component_PlayBtn_Bomb,False,154,155,"0,0,0,0",23b844ee5c5e34503079496e32b692b60ba074c27e119d49b0d732c9de40322d
UI_Common_Component_PlayBtn_Defense,通用控件：Component / 开始游戏 / 按钮底图 / Defense,Common,Simple,Component.psd,PlayBtn/defense,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayBtn_Defense.png,UI_Common_Component_PlayBtn_Defense,False,158,158,"0,0,0,0",119b70a42ca9a72eecc6a5d75af7390d9bc30a6429d1a12e621737c3adcc9b3e
UI_Common_Component_PlayBtn_Jump,通用控件：Component / 开始游戏 / 按钮底图 / Jump,Common,Simple,Component.psd,PlayBtn/Jump,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayBtn_Jump.png,UI_Common_Component_PlayBtn_Jump,False,125,125,"0,0,0,0",3d53c9f3b40b7db074a777f026c113fae55bfc871ea32792ff6d5849805dd671
UI_Common_Component_PlayBtn_Shoot,通用控件：Component / 开始游戏 / 按钮底图 / Shoot,Common,Simple,Component.psd,PlayBtn/Shoot,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayBtn_Shoot.png,UI_Common_Component_PlayBtn_Shoot,False,178,178,"0,0,0,0",a3451dcd6b45eb9e41a104c12fda327a86c024dd7384bcb94ea5ca6629883f48
UI_Common_Component_PlayHpBar_BossHp_Prg_Fill,通用控件：Component / 开始游戏 / 生命值 / 进度条 / Boss / 生命值 / Prg / 填充,Common,Fill,Component.psd,Play_Hp_Bar/Boss_Hp/prg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayHpBar_BossHp_Prg_Fill.png,UI_Common_Component_PlayHpBar_BossHp_Prg_Fill,False,402,42,"0,0,0,0",a88b58d327280820b44b3a510a7f09f3f79c9298793355f206ebee8378f9bd43
UI_Common_Component_PlayHpBar_BossHp_PrgBg_Background,通用控件：Component / 开始游戏 / 生命值 / 进度条 / Boss / 生命值 / Prg / Bg / 背景,Common,Background,Component.psd,Play_Hp_Bar/Boss_Hp/prg bg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayHpBar_BossHp_PrgBg_Background.png,UI_Common_Component_PlayHpBar_BossHp_PrgBg_Background,False,492,82,"0,0,0,0",d9fc5e8958ed4831bd8fefb3f7595b701c95d35d705802ef19592cf206700794
UI_Common_Component_PlayHpBar_DefaultHp_Prg_Fill,通用控件：Component / 开始游戏 / 生命值 / 进度条 / 默认 / 生命值 / Prg / 填充,Common,Fill,Component.psd,Play_Hp_Bar/Default_Hp/prg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayHpBar_DefaultHp_Prg_Fill.png,UI_Common_Component_PlayHpBar_DefaultHp_Prg_Fill,False,111,20,"0,0,0,0",37a31ac31c74c26874820d3292b087bebb6bdcb98ea90294c1b25f0e70211f00
UI_Common_Component_PlayHpBar_DefaultHp_PrgBg_Background,通用控件：Component / 开始游戏 / 生命值 / 进度条 / 默认 / 生命值 / Prg / Bg / 背景,Common,Background,Component.psd,Play_Hp_Bar/Default_Hp/prg bg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayHpBar_DefaultHp_PrgBg_Background.png,UI_Common_Component_PlayHpBar_DefaultHp_PrgBg_Background,False,118,26,"0,0,0,0",4314cab30d708e1c6160d18d066aafb74aa600cb1b283857c4876d2e9eea307b
UI_Common_Component_PlayHpBar_MinibossHp_Prg_Fill,通用控件：Component / 开始游戏 / 生命值 / 进度条 / Miniboss / 生命值 / Prg / 填充,Common,Fill,Component.psd,Play_Hp_Bar/Miniboss_Hp/prg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayHpBar_MinibossHp_Prg_Fill.png,UI_Common_Component_PlayHpBar_MinibossHp_Prg_Fill,False,170,19,"0,0,0,0",1f6fe22594bc752fa730761ac374a68c239bffe16a82f9e813995f85ca48d359
UI_Common_Component_PlayHpBar_MinibossHp_PrgBg_Background,通用控件：Component / 开始游戏 / 生命值 / 进度条 / Miniboss / 生命值 / Prg / Bg / 背景,Common,Background,Component.psd,Play_Hp_Bar/Miniboss_Hp/prg bg,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_PlayHpBar_MinibossHp_PrgBg_Background.png,UI_Common_Component_PlayHpBar_MinibossHp_PrgBg_Background,False,189,37,"0,0,0,0",68b5da25cd8be8f1a5ac19c98e4746521e7fb7fe3843caaee5213c405c4d946e
UI_Common_Component_Resource_Coin,通用控件：Component / 资源栏 / 金币,Common,Simple,Component.psd,Resource/Coin,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Resource_Coin.png,UI_Common_Component_Resource_Coin,False,321,71,"0,0,0,0",6f5c44014a00179a3f50479ce44c38bb73c9fe890dc5d3cd97d47333e1805f48
UI_Common_Component_Resource_Energy,通用控件：Component / 资源栏 / 体力,Common,Simple,Component.psd,Resource/Energy,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Resource_Energy.png,UI_Common_Component_Resource_Energy,False,256,74,"0,0,0,0",c104cc5a2b7183e69d0dbbaa8a779ca28ba282d0bb27b48ffc84ab0a8ee6f803
UI_Common_Component_Resource_Gem,通用控件：Component / 资源栏 / 宝石,Common,Simple,Component.psd,Resource/Gem,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Resource_Gem.png,UI_Common_Component_Resource_Gem,False,236,71,"0,0,0,0",cc0b4df0aa2fe0a4e3e49bd4c073b950cf55642f01928ffff98017cab78dcb21
UI_Common_Component_Reward_Book,通用控件：Component / 奖励 / Book,Common,Simple,Component.psd,Reward/Reward/book,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Reward_Book.png,UI_Common_Component_Reward_Book,False,133,247,"0,0,0,0",5f9b6ec0c32908f540254e662e5a955c85e3e7a51a01ec0de1c34609713eeef0
UI_Common_Component_Reward_Coin,通用控件：Component / 奖励 / 金币,Common,Simple,Component.psd,Reward/Reward/coin,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Reward_Coin.png,UI_Common_Component_Reward_Coin,False,132,239,"0,0,0,0",a0dc7a0d0f9ea4943f08cf959f44b17ac3c7d4c984f26388e3ae8bca603526f1
UI_Common_Component_Reward_Gem,通用控件：Component / 奖励 / 宝石,Common,Simple,Component.psd,Reward/Reward/gem,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Reward_Gem.png,UI_Common_Component_Reward_Gem,False,132,245,"0,0,0,0",7aa140692e85247ca234ea2cac320c9eea0e51f6111e055daf3a94a1ecf846ba
UI_Common_Component_Reward_Gift,通用控件：Component / 奖励 / Gift,Common,Simple,Component.psd,Reward/Reward/gift,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Reward_Gift.png,UI_Common_Component_Reward_Gift,False,132,246,"0,0,0,0",d968a60b5acb2c30c948d4c429f715e925e0a30af6cce7b271e5d38b4bf83f85
UI_Common_Component_Reward_Potion,通用控件：Component / 奖励 / Potion,Common,Simple,Component.psd,Reward/Reward/potion,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Reward_Potion.png,UI_Common_Component_Reward_Potion,False,133,247,"0,0,0,0",6b5d8e57a0aa42a11f843bc6716b79053eaa7f440fe5214ff08baac8f7bf16e0
UI_Common_Component_Reward_RewardLabelOrange,通用控件：Component / 奖励 / 标签 / 橙色,Common,Simple,Component.psd,Reward/reward_label_orange,Assets/AllResources/淘宝ui素材/RuntimeSprites/Common/UI_Common_Component_Reward_RewardLabelOrange.png,UI_Common_Component_Reward_RewardLabelOrange,False,85,31,"0,0,0,0",830f1329f0ce7f75c23efccaf77c2ee703ab4ee0120f9b790c21b170bd1c7fc5
